STATIONS_ID;MESS_DATUM;  QN;RWS_DAU_10;RWS_10;RWS_IND_10;eor
       4931;202506251820;    3;   0;   0.00;   0;eor
       4931;202506251830;    3;   0;   0.00;   0;eor
       4931;202506251840;    3;   0;   0.00;   0;eor
       4931;202506251850;    3;   0;   0.00;   0;eor
       4931;202506251900;    3;   0;   0.00;   0;eor
       4931;202506251910;    3;   0;   0.00;   0;eor
       4931;202506251920;    3;   0;   0.00;   0;eor
       4931;202506251930;    3;   0;   0.00;   0;eor
       4931;202506251940;    3;   0;   0.00;   0;eor
       4931;202506251950;    3;   0;   0.00;   0;eor
       4931;202506252000;    3;   0;   0.00;   0;eor
       4931;202506252010;    3;   0;   0.00;   0;eor
       4931;202506252020;    3;   0;   0.00;   0;eor
       4931;202506252030;    3;   0;   0.00;   0;eor
       4931;202506252040;    3;   0;   0.00;   0;eor
       4931;202506252050;    3;   0;   0.00;   0;eor
       4931;202506252100;    3;   0;   0.00;   0;eor
       4931;202506252110;    3;   0;   0.00;   0;eor
       4931;202506252120;    3;   0;   0.00;   0;eor
       4931;202506252130;    3;   0;   0.00;   0;eor
       4931;202506252140;    3;   0;   0.00;   0;eor
       4931;202506252150;    3;   0;   0.00;   0;eor
       4931;202506252200;    3;   0;   0.00;   0;eor
       4931;202506252210;    3;   0;   0.00;   0;eor
       4931;202506252220;    3;   0;   0.00;   0;eor
       4931;202506252230;    3;   0;   0.00;   0;eor
       4931;202506252240;    3;   0;   0.00;   0;eor
       4931;202506252250;    3;   0;   0.00;   0;eor
       4931;202506252300;    3;   0;   0.00;   0;eor
       4931;202506252310;    3;   0;   0.00;   0;eor
       4931;202506252320;    3;   0;   0.00;   0;eor
       4931;202506252330;    3;   0;   0.00;   0;eor
       4931;202506252340;    3;   0;   0.00;   0;eor
       4931;202506252350;    3;   0;   0.00;   0;eor
       4931;202506260000;    3;   0;   0.00;   0;eor
       4931;202506260010;    3;   0;   0.00;   0;eor
       4931;202506260020;    3;   0;   0.00;   0;eor
       4931;202506260030;    3;   0;   0.00;   0;eor
       4931;202506260040;    3;   0;   0.00;   0;eor
       4931;202506260050;    3;   0;   0.00;   0;eor
       4931;202506260100;    3;   0;   0.00;   0;eor
       4931;202506260110;    3;   0;   0.00;   0;eor
       4931;202506260120;    3;   0;   0.00;   0;eor
       4931;202506260130;    3;   0;   0.00;   0;eor
       4931;202506260140;    3;   0;   0.00;   0;eor
       4931;202506260150;    3;   0;   0.00;   0;eor
       4931;202506260200;    3;   0;   0.00;   0;eor
       4931;202506260210;    3;   0;   0.00;   0;eor
       4931;202506260220;    3;   0;   0.00;   0;eor
       4931;202506260230;    3;   0;   0.00;   0;eor
       4931;202506260240;    3;   0;   0.00;   0;eor
       4931;202506260250;    3;   0;   0.00;   0;eor
       4931;202506260300;    3;   0;   0.00;   0;eor
       4931;202506260310;    3;   0;   0.00;   0;eor
       4931;202506260320;    3;   0;   0.00;   0;eor
       4931;202506260330;    3;   0;   0.00;   0;eor
       4931;202506260340;    3;   0;   0.00;   0;eor
       4931;202506260350;    3;   0;   0.00;   0;eor
       4931;202506260400;    3;  10;   0.15;   1;eor
       4931;202506260410;    3;  10;   0.35;   1;eor
       4931;202506260420;    3;  10;   0.16;   1;eor
       4931;202506260430;    3;  10;   0.04;   1;eor
       4931;202506260440;    3;  10;   0.04;   1;eor
       4931;202506260450;    3;   2;   0.00;   1;eor
       4931;202506260500;    3;   9;   0.02;   1;eor
       4931;202506260510;    3;   8;   0.04;   1;eor
       4931;202506260520;    3;   2;   0.00;   1;eor
       4931;202506260530;    3;   0;   0.00;   0;eor
       4931;202506260540;    3;   0;   0.00;   0;eor
       4931;202506260550;    3;   0;   0.00;   0;eor
       4931;202506260600;    3;   0;   0.00;   0;eor
       4931;202506260610;    3;   0;   0.00;   0;eor
       4931;202506260620;    3;   0;   0.00;   0;eor
       4931;202506260630;    3;   0;   0.00;   0;eor
       4931;202506260640;    3;   0;   0.00;   0;eor
       4931;202506260650;    3;   0;   0.00;   0;eor
       4931;202506260700;    3;   0;   0.00;   0;eor
       4931;202506260710;    3;   0;   0.00;   0;eor
       4931;202506260720;    3;   0;   0.00;   0;eor
       4931;202506260730;    3;   0;   0.00;   0;eor
       4931;202506260740;    3;   0;   0.00;   0;eor
       4931;202506260750;    3;   0;   0.00;   0;eor
       4931;202506260800;    3;   0;   0.00;   0;eor
       4931;202506260810;    3;   0;   0.00;   0;eor
       4931;202506260820;    3;   0;   0.00;   0;eor
       4931;202506260830;    3;   0;   0.00;   0;eor
       4931;202506260840;    3;   0;   0.00;   0;eor
       4931;202506260850;    3;   0;   0.00;   0;eor
       4931;202506260900;    3;   0;   0.00;   0;eor
       4931;202506260910;    3;   0;   0.00;   0;eor
       4931;202506260920;    3;   0;   0.00;   0;eor
       4931;202506260930;    3;   0;   0.00;   0;eor
       4931;202506260940;    3;   0;   0.00;   0;eor
       4931;202506260950;    3;   0;   0.00;   0;eor
       4931;202506261000;    3;   0;   0.00;   0;eor
       4931;202506261010;    3;   0;   0.00;   0;eor
       4931;202506261020;    3;   0;   0.00;   0;eor
       4931;202506261030;    3;   0;   0.00;   0;eor
       4931;202506261040;    3;   0;   0.00;   0;eor
       4931;202506261050;    3;   0;   0.00;   0;eor
       4931;202506261100;    3;   0;   0.00;   0;eor
       4931;202506261110;    3;   0;   0.00;   0;eor
       4931;202506261120;    3;   0;   0.00;   0;eor
       4931;202506261130;    3;   0;   0.00;   0;eor
       4931;202506261140;    3;   0;   0.00;   0;eor
       4931;202506261150;    3;   0;   0.00;   0;eor
       4931;202506261200;    3;   0;   0.00;   0;eor
       4931;202506261210;    3;   0;   0.00;   0;eor
       4931;202506261220;    3;   0;   0.00;   0;eor
       4931;202506261230;    3;   0;   0.00;   0;eor
       4931;202506261240;    3;   0;   0.00;   0;eor
       4931;202506261250;    3;   0;   0.00;   0;eor
       4931;202506261300;    3;   0;   0.00;   0;eor
       4931;202506261310;    3;   0;   0.00;   0;eor
       4931;202506261320;    3;   0;   0.00;   0;eor
       4931;202506261330;    3;   0;   0.00;   0;eor
       4931;202506261340;    3;   0;   0.00;   0;eor
       4931;202506261350;    3;   0;   0.00;   0;eor
       4931;202506261400;    3;   0;   0.00;   0;eor
       4931;202506261410;    3;   0;   0.00;   0;eor
       4931;202506261420;    3;   0;   0.00;   0;eor
       4931;202506261430;    3;   0;   0.00;   0;eor
       4931;202506261440;    3;   0;   0.00;   0;eor
       4931;202506261450;    3;   0;   0.00;   0;eor
       4931;202506261500;    3;   0;   0.00;   0;eor
       4931;202506261510;    3;   0;   0.00;   0;eor
       4931;202506261520;    3;   0;   0.00;   0;eor
       4931;202506261530;    3;   0;   0.00;   0;eor
       4931;202506261540;    3;   0;   0.00;   0;eor
       4931;202506261550;    3;   0;   0.00;   0;eor
       4931;202506261600;    3;   0;   0.00;   0;eor
       4931;202506261610;    3;   0;   0.00;   0;eor
       4931;202506261620;    3;   0;   0.00;   0;eor
       4931;202506261630;    3;   0;   0.00;   0;eor
       4931;202506261640;    3;   0;   0.00;   0;eor
       4931;202506261650;    3;   1;   0.00;   1;eor
       4931;202506261700;    3;   1;   0.00;   1;eor
       4931;202506261710;    3;   0;   0.00;   0;eor
       4931;202506261720;    3;   0;   0.00;   0;eor
       4931;202506261730;    3;   0;   0.00;   0;eor
       4931;202506261740;    3;   0;   0.00;   0;eor
       4931;202506261750;    3;   0;   0.00;   0;eor
       4931;202506261800;    3;   0;   0.00;   0;eor
       4931;202506261810;    3;   0;   0.00;   0;eor
       4931;202506261820;    3;   0;   0.00;   0;eor
       4931;202506261830;    3;   0;   0.00;   0;eor
       4931;202506261840;    3;   0;   0.00;   0;eor
       4931;202506261850;    3;   0;   0.00;   0;eor
       4931;202506261900;    3;   0;   0.00;   0;eor
       4931;202506261910;    3;   0;   0.00;   0;eor
       4931;202506261920;    3;   0;   0.00;   0;eor
       4931;202506261930;    3;   0;   0.00;   0;eor
       4931;202506261940;    3;   0;   0.00;   0;eor
       4931;202506261950;    3;   0;   0.00;   0;eor
       4931;202506262000;    3;   0;   0.00;   0;eor
       4931;202506262010;    3;   0;   0.00;   0;eor
       4931;202506262020;    3;   0;   0.00;   0;eor
       4931;202506262030;    3;   0;   0.00;   0;eor
       4931;202506262040;    3;   0;   0.00;   0;eor
       4931;202506262050;    3;   0;   0.00;   0;eor
       4931;202506262100;    3;   0;   0.00;   0;eor
       4931;202506262110;    3;   0;   0.00;   0;eor
       4931;202506262120;    3;   0;   0.00;   0;eor
       4931;202506262130;    3;   0;   0.00;   0;eor
       4931;202506262140;    3;   0;   0.00;   0;eor
       4931;202506262150;    3;   0;   0.00;   0;eor
       4931;202506262200;    3;   0;   0.00;   0;eor
       4931;202506262210;    3;   0;   0.00;   0;eor
       4931;202506262220;    3;   0;   0.00;   0;eor
       4931;202506262230;    3;   6;   0.00;   1;eor
       4931;202506262240;    3;   3;   0.00;   1;eor
       4931;202506262250;    3;   5;   0.00;   1;eor
       4931;202506262300;    3;   9;   0.00;   1;eor
       4931;202506262310;    3;  10;   0.04;   1;eor
       4931;202506262320;    3;  10;   0.03;   1;eor
       4931;202506262330;    3;   9;   0.01;   1;eor
       4931;202506262340;    3;   5;   0.00;   1;eor
       4931;202506262350;    3;   0;   0.00;   0;eor
       4931;202506270000;    3;   0;   0.00;   0;eor
       4931;202506270010;    3;   0;   0.00;   0;eor
       4931;202506270020;    3;   0;   0.00;   0;eor
       4931;202506270030;    3;   0;   0.00;   0;eor
       4931;202506270040;    3;   0;   0.00;   0;eor
       4931;202506270050;    3;   0;   0.00;   0;eor
       4931;202506270100;    3;   0;   0.00;   0;eor
       4931;202506270110;    3;   0;   0.00;   0;eor
       4931;202506270120;    3;   0;   0.00;   0;eor
       4931;202506270130;    3;   0;   0.00;   0;eor
       4931;202506270140;    3;   0;   0.00;   0;eor
       4931;202506270150;    3;   0;   0.00;   0;eor
       4931;202506270200;    3;   0;   0.00;   0;eor
       4931;202506270210;    3;   0;   0.00;   0;eor
       4931;202506270220;    3;   0;   0.00;   0;eor
       4931;202506270230;    3;   0;   0.00;   0;eor
       4931;202506270240;    3;   0;   0.00;   0;eor
       4931;202506270250;    3;   0;   0.00;   0;eor
       4931;202506270300;    3;   0;   0.00;   0;eor
       4931;202506270310;    3;   0;   0.00;   0;eor
       4931;202506270320;    3;   0;   0.00;   0;eor
       4931;202506270330;    3;   0;   0.00;   0;eor
       4931;202506270340;    3;   0;   0.00;   0;eor
       4931;202506270350;    3;   0;   0.00;   0;eor
       4931;202506270400;    3;   0;   0.00;   0;eor
       4931;202506270410;    3;   0;   0.00;   0;eor
       4931;202506270420;    3;   0;   0.00;   0;eor
       4931;202506270430;    3;   0;   0.00;   0;eor
       4931;202506270440;    3;   0;   0.00;   0;eor
       4931;202506270450;    3;   0;   0.00;   0;eor
       4931;202506270500;    3;   0;   0.00;   0;eor
       4931;202506270510;    3;   0;   0.00;   0;eor
       4931;202506270520;    3;   0;   0.00;   0;eor
       4931;202506270530;    3;   0;   0.00;   0;eor
       4931;202506270540;    3;   0;   0.00;   0;eor
       4931;202506270550;    3;   0;   0.00;   0;eor
       4931;202506270600;    3;   0;   0.00;   0;eor
       4931;202506270610;    3;   0;   0.00;   0;eor
       4931;202506270620;    3;   0;   0.00;   0;eor
       4931;202506270630;    3;   0;   0.00;   0;eor
       4931;202506270640;    3;   0;   0.00;   0;eor
       4931;202506270650;    3;   0;   0.00;   0;eor
       4931;202506270700;    3;   0;   0.00;   0;eor
       4931;202506270710;    3;   0;   0.00;   0;eor
       4931;202506270720;    3;   0;   0.00;   0;eor
       4931;202506270730;    3;   0;   0.00;   0;eor
       4931;202506270740;    3;   0;   0.00;   0;eor
       4931;202506270750;    3;   0;   0.00;   0;eor
       4931;202506270800;    3;   0;   0.00;   0;eor
       4931;202506270810;    3;   0;   0.00;   0;eor
       4931;202506270820;    3;   0;   0.00;   0;eor
       4931;202506270830;    3;   0;   0.00;   0;eor
       4931;202506270840;    3;   0;   0.00;   0;eor
       4931;202506270850;    3;   0;   0.00;   0;eor
       4931;202506270900;    3;   0;   0.00;   0;eor
       4931;202506270910;    3;   0;   0.00;   0;eor
       4931;202506270920;    3;   0;   0.00;   0;eor
       4931;202506270930;    3;   0;   0.00;   0;eor
       4931;202506270940;    3;   0;   0.00;   0;eor
       4931;202506270950;    3;   0;   0.00;   0;eor
       4931;202506271000;    3;   0;   0.00;   0;eor
       4931;202506271010;    3;   0;   0.00;   0;eor
       4931;202506271020;    3;   0;   0.00;   0;eor
       4931;202506271030;    3;   0;   0.00;   0;eor
       4931;202506271040;    3;   0;   0.00;   0;eor
       4931;202506271050;    3;   2;   0.00;   1;eor
       4931;202506271100;    3;   2;   0.00;   1;eor
       4931;202506271110;    3;   0;   0.00;   0;eor
       4931;202506271120;    3;   0;   0.00;   0;eor
       4931;202506271130;    3;   0;   0.00;   0;eor
       4931;202506271140;    3;   0;   0.00;   0;eor
       4931;202506271150;    3;   0;   0.00;   0;eor
       4931;202506271200;    3;   0;   0.00;   0;eor
       4931;202506271210;    3;   0;   0.00;   0;eor
       4931;202506271220;    3;   0;   0.00;   0;eor
       4931;202506271230;    3;   0;   0.00;   0;eor
       4931;202506271240;    3;   0;   0.00;   0;eor
       4931;202506271250;    3;   0;   0.00;   0;eor
       4931;202506271300;    3;   0;   0.00;   0;eor
       4931;202506271310;    3;   0;   0.00;   0;eor
       4931;202506271320;    3;   0;   0.00;   0;eor
       4931;202506271330;    3;   0;   0.00;   0;eor
       4931;202506271340;    3;   0;   0.00;   0;eor
       4931;202506271350;    3;   0;   0.00;   0;eor
       4931;202506271400;    3;   0;   0.00;   0;eor
       4931;202506271410;    3;   0;   0.00;   0;eor
       4931;202506271420;    3;   4;   0.00;   1;eor
       4931;202506271430;    3;   2;   0.00;   1;eor
       4931;202506271440;    3;   0;   0.00;   0;eor
       4931;202506271450;    3;   0;   0.00;   0;eor
       4931;202506271500;    3;   0;   0.00;   0;eor
       4931;202506271510;    3;   0;   0.00;   0;eor
       4931;202506271520;    3;   0;   0.00;   0;eor
       4931;202506271530;    3;   0;   0.00;   0;eor
       4931;202506271540;    3;   0;   0.00;   0;eor
       4931;202506271550;    3;   0;   0.00;   0;eor
       4931;202506271600;    3;   0;   0.00;   0;eor
       4931;202506271610;    3;   0;   0.00;   0;eor
       4931;202506271620;    3;   0;   0.00;   0;eor
       4931;202506271630;    3;   0;   0.00;   0;eor
       4931;202506271640;    3;   0;   0.00;   0;eor
       4931;202506271650;    3;   0;   0.00;   0;eor
       4931;202506271700;    3;   0;   0.00;   0;eor
       4931;202506271710;    3;   0;   0.00;   0;eor
       4931;202506271720;    3;   0;   0.00;   0;eor
       4931;202506271730;    3;   0;   0.00;   0;eor
       4931;202506271740;    3;   0;   0.00;   0;eor
       4931;202506271750;    3;   0;   0.00;   0;eor
       4931;202506271800;    3;   0;   0.00;   0;eor
       4931;202506271810;    3;   0;   0.00;   0;eor
       4931;202506271820;    3;   0;   0.00;   0;eor
       4931;202506271830;    3;   0;   0.00;   0;eor
       4931;202506271840;    3;   0;   0.00;   0;eor
       4931;202506271850;    3;   0;   0.00;   0;eor
       4931;202506271900;    3;   0;   0.00;   0;eor
       4931;202506271910;    3;   0;   0.00;   0;eor
       4931;202506271920;    3;   0;   0.00;   0;eor
       4931;202506271930;    3;   0;   0.00;   0;eor
       4931;202506271940;    3;   0;   0.00;   0;eor
       4931;202506271950;    3;   0;   0.00;   0;eor
       4931;202506272000;    3;   0;   0.00;   0;eor
       4931;202506272010;    3;   0;   0.00;   0;eor
       4931;202506272020;    3;   0;   0.00;   0;eor
       4931;202506272030;    3;   0;   0.00;   0;eor
       4931;202506272040;    3;   0;   0.00;   0;eor
       4931;202506272050;    3;   0;   0.00;   0;eor
       4931;202506272100;    3;   0;   0.00;   0;eor
       4931;202506272110;    3;   0;   0.00;   0;eor
       4931;202506272120;    3;   0;   0.00;   0;eor
       4931;202506272130;    3;   0;   0.00;   0;eor
       4931;202506272140;    3;   0;   0.00;   0;eor
       4931;202506272150;    3;   0;   0.00;   0;eor
       4931;202506272200;    3;   0;   0.00;   0;eor
       4931;202506272210;    3;   0;   0.00;   0;eor
       4931;202506272220;    3;   0;   0.00;   0;eor
       4931;202506272230;    3;   0;   0.00;   0;eor
       4931;202506272240;    3;   0;   0.00;   0;eor
       4931;202506272250;    3;   0;   0.00;   0;eor
       4931;202506272300;    3;   0;   0.00;   0;eor
       4931;202506272310;    3;   0;   0.00;   0;eor
       4931;202506272320;    3;   0;   0.00;   0;eor
       4931;202506272330;    3;   0;   0.00;   0;eor
       4931;202506272340;    3;   0;   0.00;   0;eor
       4931;202506272350;    3;   0;   0.00;   0;eor
       4931;202506280000;    3;   0;   0.00;   0;eor
       4931;202506280010;    3;   0;   0.00;   0;eor
       4931;202506280020;    3;   0;   0.00;   0;eor
       4931;202506280030;    3;   0;   0.00;   0;eor
       4931;202506280040;    3;   0;   0.00;   0;eor
       4931;202506280050;    3;   0;   0.00;   0;eor
       4931;202506280100;    3;   0;   0.00;   0;eor
       4931;202506280110;    3;   0;   0.00;   0;eor
       4931;202506280120;    3;   0;   0.00;   0;eor
       4931;202506280130;    3;   0;   0.00;   0;eor
       4931;202506280140;    3;   0;   0.00;   0;eor
       4931;202506280150;    3;   0;   0.00;   0;eor
       4931;202506280200;    3;   0;   0.00;   0;eor
       4931;202506280210;    3;   0;   0.00;   0;eor
       4931;202506280220;    3;   0;   0.00;   0;eor
       4931;202506280230;    3;   0;   0.00;   0;eor
       4931;202506280240;    3;   0;   0.00;   0;eor
       4931;202506280250;    3;   0;   0.00;   0;eor
       4931;202506280300;    3;   0;   0.00;   0;eor
       4931;202506280310;    3;   0;   0.00;   0;eor
       4931;202506280320;    3;   0;   0.00;   0;eor
       4931;202506280330;    3;   0;   0.00;   0;eor
       4931;202506280340;    3;   0;   0.00;   0;eor
       4931;202506280350;    3;   0;   0.00;   0;eor
       4931;202506280400;    3;   0;   0.00;   0;eor
       4931;202506280410;    3;   0;   0.00;   0;eor
       4931;202506280420;    3;   0;   0.00;   0;eor
       4931;202506280430;    3;   0;   0.00;   0;eor
       4931;202506280440;    3;   0;   0.00;   0;eor
       4931;202506280450;    3;   0;   0.00;   0;eor
       4931;202506280500;    3;   0;   0.00;   0;eor
       4931;202506280510;    3;   0;   0.00;   0;eor
       4931;202506280520;    3;   0;   0.00;   0;eor
       4931;202506280530;    3;   0;   0.00;   0;eor
       4931;202506280540;    3;   0;   0.00;   0;eor
       4931;202506280550;    3;   0;   0.00;   0;eor
       4931;202506280600;    3;   0;   0.00;   0;eor
       4931;202506280610;    3;   0;   0.00;   0;eor
       4931;202506280620;    3;   0;   0.00;   0;eor
       4931;202506280630;    3;   0;   0.00;   0;eor
       4931;202506280640;    3;   0;   0.00;   0;eor
       4931;202506280650;    3;   0;   0.00;   0;eor
       4931;202506280700;    3;   0;   0.00;   0;eor
       4931;202506280710;    3;   0;   0.00;   0;eor
       4931;202506280720;    3;   0;   0.00;   0;eor
       4931;202506280730;    3;   0;   0.00;   0;eor
       4931;202506280740;    3;   0;   0.00;   0;eor
       4931;202506280750;    3;   0;   0.00;   0;eor
       4931;202506280800;    3;   0;   0.00;   0;eor
       4931;202506280810;    3;   0;   0.00;   0;eor
       4931;202506280820;    3;   0;   0.00;   0;eor
       4931;202506280830;    3;   0;   0.00;   0;eor
       4931;202506280840;    3;   0;   0.00;   0;eor
       4931;202506280850;    3;   0;   0.00;   0;eor
       4931;202506280900;    3;   0;   0.00;   0;eor
       4931;202506280910;    3;   0;   0.00;   0;eor
       4931;202506280920;    3;   0;   0.00;   0;eor
       4931;202506280930;    3;   0;   0.00;   0;eor
       4931;202506280940;    3;   0;   0.00;   0;eor
       4931;202506280950;    3;   0;   0.00;   0;eor
       4931;202506281000;    3;   0;   0.00;   0;eor
       4931;202506281010;    3;   0;   0.00;   0;eor
       4931;202506281020;    3;   0;   0.00;   0;eor
       4931;202506281030;    3;   0;   0.00;   0;eor
       4931;202506281040;    3;   0;   0.00;   0;eor
       4931;202506281050;    3;   0;   0.00;   0;eor
       4931;202506281100;    3;   0;   0.00;   0;eor
       4931;202506281110;    3;   0;   0.00;   0;eor
       4931;202506281120;    3;   0;   0.00;   0;eor
       4931;202506281130;    3;   0;   0.00;   0;eor
       4931;202506281140;    3;   0;   0.00;   0;eor
       4931;202506281150;    3;   0;   0.00;   0;eor
       4931;202506281200;    3;   0;   0.00;   0;eor
       4931;202506281210;    3;   0;   0.00;   0;eor
       4931;202506281220;    3;   0;   0.00;   0;eor
       4931;202506281230;    3;   0;   0.00;   0;eor
       4931;202506281240;    3;   0;   0.00;   0;eor
       4931;202506281250;    3;   0;   0.00;   0;eor
       4931;202506281300;    3;   0;   0.00;   0;eor
       4931;202506281310;    3;   0;   0.00;   0;eor
       4931;202506281320;    3;   0;   0.00;   0;eor
       4931;202506281330;    3;   0;   0.00;   0;eor
       4931;202506281340;    3;   0;   0.00;   0;eor
       4931;202506281350;    3;   0;   0.00;   0;eor
       4931;202506281400;    3;   0;   0.00;   0;eor
       4931;202506281410;    3;   0;   0.00;   0;eor
       4931;202506281420;    3;   0;   0.00;   0;eor
       4931;202506281430;    3;   0;   0.00;   0;eor
       4931;202506281440;    3;   0;   0.00;   0;eor
       4931;202506281450;    3;   0;   0.00;   0;eor
       4931;202506281500;    3;   0;   0.00;   0;eor
       4931;202506281510;    3;   0;   0.00;   0;eor
       4931;202506281520;    3;   0;   0.00;   0;eor
       4931;202506281530;    3;   0;   0.00;   0;eor
       4931;202506281540;    3;   0;   0.00;   0;eor
       4931;202506281550;    3;   0;   0.00;   0;eor
       4931;202506281600;    3;   0;   0.00;   0;eor
       4931;202506281610;    3;   0;   0.00;   0;eor
       4931;202506281620;    3;   0;   0.00;   0;eor
       4931;202506281630;    3;   0;   0.00;   0;eor
       4931;202506281640;    3;   0;   0.00;   0;eor
       4931;202506281650;    3;   0;   0.00;   0;eor
       4931;202506281700;    3;   0;   0.00;   0;eor
       4931;202506281710;    3;   0;   0.00;   0;eor
       4931;202506281720;    3;   0;   0.00;   0;eor
       4931;202506281730;    3;   0;   0.00;   0;eor
       4931;202506281740;    3;   0;   0.00;   0;eor
       4931;202506281750;    3;   0;   0.00;   0;eor
       4931;202506281800;    3;   0;   0.00;   0;eor
       4931;202506281810;    3;   0;   0.00;   0;eor
       4931;202506281820;    3;   0;   0.00;   0;eor
       4931;202506281830;    3;   0;   0.00;   0;eor
       4931;202506281840;    3;   0;   0.00;   0;eor
       4931;202506281850;    3;   0;   0.00;   0;eor
       4931;202506281900;    3;   0;   0.00;   0;eor
       4931;202506281910;    3;   0;   0.00;   0;eor
       4931;202506281920;    3;   0;   0.00;   0;eor
       4931;202506281930;    3;   0;   0.00;   0;eor
       4931;202506281940;    3;   0;   0.00;   0;eor
       4931;202506281950;    3;   0;   0.00;   0;eor
       4931;202506282000;    3;   0;   0.00;   0;eor
       4931;202506282010;    3;   0;   0.00;   0;eor
       4931;202506282020;    3;   0;   0.00;   0;eor
       4931;202506282030;    3;   0;   0.00;   0;eor
       4931;202506282040;    3;   0;   0.00;   0;eor
       4931;202506282050;    3;   0;   0.00;   0;eor
       4931;202506282100;    3;   0;   0.00;   0;eor
       4931;202506282110;    3;   0;   0.00;   0;eor
       4931;202506282120;    3;   0;   0.00;   0;eor
       4931;202506282130;    3;   0;   0.00;   0;eor
       4931;202506282140;    3;   0;   0.00;   0;eor
       4931;202506282150;    3;   0;   0.00;   0;eor
       4931;202506282200;    3;   0;   0.00;   0;eor
       4931;202506282210;    3;   0;   0.00;   0;eor
       4931;202506282220;    3;   0;   0.00;   0;eor
       4931;202506282230;    3;   0;   0.00;   0;eor
       4931;202506282240;    3;   0;   0.00;   0;eor
       4931;202506282250;    3;   0;   0.00;   0;eor
       4931;202506282300;    3;   0;   0.00;   0;eor
       4931;202506282310;    3;   0;   0.00;   0;eor
       4931;202506282320;    3;   0;   0.00;   0;eor
       4931;202506282330;    3;   0;   0.00;   0;eor
       4931;202506282340;    3;   0;   0.00;   0;eor
       4931;202506282350;    3;   0;   0.00;   0;eor
       4931;202506290000;    3;   0;   0.00;   0;eor
       4931;202506290010;    3;   0;   0.00;   0;eor
       4931;202506290020;    3;   0;   0.00;   0;eor
       4931;202506290030;    3;   0;   0.00;   0;eor
       4931;202506290040;    3;   0;   0.00;   0;eor
       4931;202506290050;    3;   0;   0.00;   0;eor
       4931;202506290100;    3;   0;   0.00;   0;eor
       4931;202506290110;    3;   0;   0.00;   0;eor
       4931;202506290120;    3;   0;   0.00;   0;eor
       4931;202506290130;    3;   0;   0.00;   0;eor
       4931;202506290140;    3;   0;   0.00;   0;eor
       4931;202506290150;    3;   0;   0.00;   0;eor
       4931;202506290200;    3;   0;   0.00;   0;eor
       4931;202506290210;    3;   0;   0.00;   0;eor
       4931;202506290220;    3;   0;   0.00;   0;eor
       4931;202506290230;    3;   0;   0.00;   0;eor
       4931;202506290240;    3;   0;   0.00;   0;eor
       4931;202506290250;    3;   0;   0.00;   0;eor
       4931;202506290300;    3;   0;   0.00;   0;eor
       4931;202506290310;    3;   0;   0.00;   0;eor
       4931;202506290320;    3;   0;   0.00;   0;eor
       4931;202506290330;    3;   0;   0.00;   0;eor
       4931;202506290340;    3;   0;   0.00;   0;eor
       4931;202506290350;    3;   0;   0.00;   0;eor
       4931;202506290400;    3;   0;   0.00;   0;eor
       4931;202506290410;    3;   0;   0.00;   0;eor
       4931;202506290420;    3;   0;   0.00;   0;eor
       4931;202506290430;    3;   0;   0.00;   0;eor
       4931;202506290440;    3;   0;   0.00;   0;eor
       4931;202506290450;    3;   0;   0.00;   0;eor
       4931;202506290500;    3;   0;   0.00;   0;eor
       4931;202506290510;    3;   0;   0.00;   0;eor
       4931;202506290520;    3;   0;   0.00;   0;eor
       4931;202506290530;    3;   0;   0.00;   0;eor
       4931;202506290540;    3;   0;   0.00;   0;eor
       4931;202506290550;    3;   0;   0.00;   0;eor
       4931;202506290600;    3;   0;   0.00;   0;eor
       4931;202506290610;    3;   0;   0.00;   0;eor
       4931;202506290620;    3;   0;   0.00;   0;eor
       4931;202506290630;    3;   0;   0.00;   0;eor
       4931;202506290640;    3;   0;   0.00;   0;eor
       4931;202506290650;    3;   0;   0.00;   0;eor
       4931;202506290700;    3;   0;   0.00;   0;eor
       4931;202506290710;    3;   0;   0.00;   0;eor
       4931;202506290720;    3;   0;   0.00;   0;eor
       4931;202506290730;    3;   0;   0.00;   0;eor
       4931;202506290740;    3;   0;   0.00;   0;eor
       4931;202506290750;    3;   0;   0.00;   0;eor
       4931;202506290800;    3;   0;   0.00;   0;eor
       4931;202506290810;    3;   0;   0.00;   0;eor
       4931;202506290820;    3;   0;   0.00;   0;eor
       4931;202506290830;    3;   0;   0.00;   0;eor
       4931;202506290840;    3;   0;   0.00;   0;eor
       4931;202506290850;    3;   0;   0.00;   0;eor
       4931;202506290900;    3;   0;   0.00;   0;eor
       4931;202506290910;    3;   0;   0.00;   0;eor
       4931;202506290920;    3;   0;   0.00;   0;eor
       4931;202506290930;    3;   0;   0.00;   0;eor
       4931;202506290940;    3;   0;   0.00;   0;eor
       4931;202506290950;    3;   0;   0.00;   0;eor
       4931;202506291000;    3;   0;   0.00;   0;eor
       4931;202506291010;    3;   0;   0.00;   0;eor
       4931;202506291020;    3;   0;   0.00;   0;eor
       4931;202506291030;    3;   0;   0.00;   0;eor
       4931;202506291040;    3;   0;   0.00;   0;eor
       4931;202506291050;    3;   0;   0.00;   0;eor
       4931;202506291100;    3;   0;   0.00;   0;eor
       4931;202506291110;    3;   0;   0.00;   0;eor
       4931;202506291120;    3;   0;   0.00;   0;eor
       4931;202506291130;    3;   0;   0.00;   0;eor
