STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       4931;2025051614;    3;   I;   7;eor
       4931;2025051615;    3;   I;   8;eor
       4931;2025051616;    3;   I;   8;eor
       4931;2025051617;    3;   I;   8;eor
       4931;2025051618;    3;   I;   8;eor
       4931;2025051619;    3;   I;   8;eor
       4931;2025051620;    3;   I;   8;eor
       4931;2025051621;    3;   I;   8;eor
       4931;2025051622;    3;   I;   0;eor
       4931;2025051623;    3;   I;   0;eor
       4931;2025051700;    3;   I;   8;eor
       4931;2025051701;    3;   I;   8;eor
       4931;2025051702;    3;   I;   8;eor
       4931;2025051703;    3;   I;   4;eor
       4931;2025051704;    3;   I;   0;eor
       4931;2025051705;    3;   I;   0;eor
       4931;2025051706;    3;   I;   0;eor
       4931;2025051707;    3;   I;   0;eor
       4931;2025051708;    3;   I;   0;eor
       4931;2025051709;    3;   I;   4;eor
       4931;2025051710;    3;   I;   4;eor
       4931;2025051711;    3;   I;   6;eor
       4931;2025051712;    3;   I;   6;eor
       4931;2025051713;    3;   I;   7;eor
       4931;2025051714;    3;   I;   6;eor
       4931;2025051715;    3;   I;   4;eor
       4931;2025051716;    3;   I;   5;eor
       4931;2025051717;    3;   I;   2;eor
       4931;2025051718;    3;   I;   6;eor
       4931;2025051719;    3;   I;   6;eor
       4931;2025051720;    3;   I;   8;eor
       4931;2025051721;    3;   I;   7;eor
       4931;2025051722;    3;   I;   0;eor
       4931;2025051723;    3;   I;   7;eor
       4931;2025051800;    3;   I;   7;eor
       4931;2025051801;    3;   I;   0;eor
       4931;2025051802;    3;   I;   0;eor
       4931;2025051803;    3;   I;   0;eor
       4931;2025051804;    3;   I;   1;eor
       4931;2025051805;    3;   I;   2;eor
       4931;2025051806;    3;   I;   3;eor
       4931;2025051807;    3;   I;   2;eor
       4931;2025051808;    3;   I;   4;eor
       4931;2025051809;    3;   I;   6;eor
       4931;2025051810;    3;   I;   6;eor
       4931;2025051811;    3;   I;   7;eor
       4931;2025051812;    3;   I;   7;eor
       4931;2025051813;    3;   I;   6;eor
       4931;2025051814;    3;   I;   1;eor
       4931;2025051815;    3;   I;   6;eor
       4931;2025051816;    3;   I;   1;eor
       4931;2025051817;    3;   I;   6;eor
       4931;2025051818;    3;   I;   0;eor
       4931;2025051819;    3;   I;   0;eor
       4931;2025051820;    3;   I;   0;eor
       4931;2025051821;    3;   I;   0;eor
       4931;2025051822;    3;   I;   0;eor
       4931;2025051823;    3;   I;   0;eor
       4931;2025051900;    3;   I;   7;eor
       4931;2025051901;    3;   I;   1;eor
       4931;2025051902;    3;   I;   6;eor
       4931;2025051903;    3;   I;   7;eor
       4931;2025051904;    3;   I;   3;eor
       4931;2025051905;    3;   I;   0;eor
       4931;2025051906;    3;   I;   0;eor
       4931;2025051907;    3;   I;   0;eor
       4931;2025051908;    3;   I;   0;eor
       4931;2025051909;    3;   I;   0;eor
       4931;2025051910;    3;   I;   0;eor
       4931;2025051911;    3;   I;   0;eor
       4931;2025051912;    3;   I;   0;eor
       4931;2025051913;    3;   I;   0;eor
       4931;2025051914;    3;   I;   0;eor
       4931;2025051915;    3;   I;   5;eor
       4931;2025051916;    3;   I;   7;eor
       4931;2025051917;    3;   I;   8;eor
       4931;2025051918;    3;   I;   2;eor
       4931;2025051919;    3;   I;   6;eor
       4931;2025051920;    3;   I;   8;eor
       4931;2025051921;    3;   I;   6;eor
       4931;2025051922;    3;   I;   8;eor
       4931;2025051923;    3;   I;   8;eor
       4931;2025052000;    3;   I;   8;eor
       4931;2025052001;    3;   I;   8;eor
       4931;2025052002;    3;   I;   8;eor
       4931;2025052003;    3;   I;   8;eor
       4931;2025052004;    3;   I;   8;eor
       4931;2025052005;    3;   I;   8;eor
       4931;2025052006;    3;   I;   8;eor
       4931;2025052007;    3;   I;   8;eor
       4931;2025052008;    3;   I;   7;eor
       4931;2025052009;    3;   I;   8;eor
       4931;2025052010;    3;   I;   8;eor
       4931;2025052011;    3;   I;   8;eor
       4931;2025052012;    3;   I;   8;eor
       4931;2025052013;    3;   I;   8;eor
       4931;2025052014;    3;   I;   8;eor
       4931;2025052015;    3;   I;   8;eor
       4931;2025052016;    3;   I;   8;eor
       4931;2025052017;    3;   I;   8;eor
       4931;2025052018;    3;   I;   8;eor
       4931;2025052019;    3;   I;   8;eor
       4931;2025052020;    3;   I;   8;eor
       4931;2025052021;    3;   I;   8;eor
       4931;2025052022;    3;   I;   8;eor
       4931;2025052023;    3;   I;   8;eor
       4931;2025052100;    3;   I;   8;eor
       4931;2025052101;    3;   I;   8;eor
       4931;2025052102;    3;   I;   8;eor
       4931;2025052103;    3;   I;   8;eor
       4931;2025052104;    3;   I;   8;eor
       4931;2025052105;    3;   I;   7;eor
       4931;2025052106;    3;   I;   8;eor
       4931;2025052107;    3;   I;   8;eor
       4931;2025052108;    3;   I;   7;eor
       4931;2025052109;    3;   I;   8;eor
       4931;2025052110;    3;   I;   7;eor
       4931;2025052111;    3;   I;   7;eor
       4931;2025052112;    3;   I;   7;eor
       4931;2025052113;    3;   I;   8;eor
       4931;2025052114;    3;   I;   8;eor
       4931;2025052115;    3;   I;   8;eor
       4931;2025052116;    3;   I;   8;eor
       4931;2025052117;    3;   I;   8;eor
       4931;2025052118;    3;   I;   7;eor
       4931;2025052119;    3;   I;   8;eor
       4931;2025052120;    3;   I;   8;eor
       4931;2025052121;    3;   I;   8;eor
       4931;2025052122;    3;   I;   8;eor
       4931;2025052123;    3;   I;   7;eor
       4931;2025052200;    3;   I;   7;eor
       4931;2025052201;    3;   I;   8;eor
       4931;2025052202;    3;   I;   8;eor
       4931;2025052203;    3;   I;   7;eor
       4931;2025052204;    3;   I;   8;eor
       4931;2025052205;    3;   I;   8;eor
       4931;2025052206;    3;   I;   8;eor
       4931;2025052207;    3;   I;   7;eor
       4931;2025052208;    3;   I;   8;eor
       4931;2025052209;    3;   I;   8;eor
       4931;2025052210;    3;   I;   8;eor
       4931;2025052211;    3;   I;   8;eor
       4931;2025052212;    3;   I;   8;eor
       4931;2025052213;    3;   I;   7;eor
       4931;2025052214;    3;   I;   4;eor
       4931;2025052215;    3;   I;   5;eor
       4931;2025052216;    3;   I;   1;eor
       4931;2025052217;    3;   I;   1;eor
       4931;2025052218;    3;   I;   6;eor
       4931;2025052219;    3;   I;   8;eor
       4931;2025052220;    3;   I;   8;eor
       4931;2025052221;    3;   I;   7;eor
       4931;2025052222;    3;   I;   0;eor
       4931;2025052223;    3;   I;   8;eor
       4931;2025052300;    3;   I;   7;eor
       4931;2025052301;    3;   I;   7;eor
       4931;2025052302;    3;   I;   6;eor
       4931;2025052303;    3;   I;   2;eor
       4931;2025052304;    3;   I;   6;eor
       4931;2025052305;    3;   I;   8;eor
       4931;2025052306;    3;   I;   7;eor
       4931;2025052307;    3;   I;   7;eor
       4931;2025052308;    3;   I;   8;eor
       4931;2025052309;    3;   I;   5;eor
       4931;2025052310;    3;   I;   1;eor
       4931;2025052311;    3;   I;   5;eor
       4931;2025052312;    3;   I;   6;eor
       4931;2025052313;    3;   I;   5;eor
       4931;2025052314;    3;   I;   5;eor
       4931;2025052315;    3;   I;   8;eor
       4931;2025052316;    3;   I;   7;eor
       4931;2025052317;    3;   I;   5;eor
       4931;2025052318;    3;   I;   2;eor
       4931;2025052319;    3;   I;   6;eor
       4931;2025052320;    3;   I;   4;eor
       4931;2025052321;    3;   I;   8;eor
       4931;2025052322;    3;   I;   8;eor
       4931;2025052323;    3;   I;   8;eor
       4931;2025052400;    3;   I;   3;eor
       4931;2025052401;    3;   I;   0;eor
       4931;2025052402;    3;   I;   0;eor
       4931;2025052403;    3;   I;   0;eor
       4931;2025052404;    3;   I;   0;eor
       4931;2025052405;    3;   I;   0;eor
       4931;2025052406;    3;   I;   4;eor
       4931;2025052407;    3;   I;   5;eor
       4931;2025052408;    3;   I;   8;eor
       4931;2025052409;    3;   I;   7;eor
       4931;2025052410;    3;   I;   8;eor
       4931;2025052411;    3;   I;   7;eor
       4931;2025052412;    3;   I;   7;eor
       4931;2025052413;    3;   I;   7;eor
       4931;2025052414;    3;   I;   8;eor
       4931;2025052415;    3;   I;   8;eor
       4931;2025052416;    3;   I;   8;eor
       4931;2025052417;    3;   I;   8;eor
       4931;2025052418;    3;   I;   8;eor
       4931;2025052419;    3;   I;   7;eor
       4931;2025052420;    3;   I;   8;eor
       4931;2025052421;    3;   I;   8;eor
       4931;2025052422;    3;   I;   7;eor
       4931;2025052423;    3;   I;   8;eor
       4931;2025052500;    3;   I;   8;eor
       4931;2025052501;    3;   I;   8;eor
       4931;2025052502;    3;   I;   8;eor
       4931;2025052503;    3;   I;   8;eor
       4931;2025052504;    3;   I;   8;eor
       4931;2025052505;    3;   I;   8;eor
       4931;2025052506;    3;   I;   8;eor
       4931;2025052507;    3;   I;   8;eor
       4931;2025052508;    3;   I;   7;eor
       4931;2025052509;    3;   I;   8;eor
       4931;2025052510;    3;   I;   8;eor
       4931;2025052511;    3;   I;   8;eor
       4931;2025052512;    3;   I;   8;eor
       4931;2025052513;    3;   I;   8;eor
       4931;2025052514;    3;   I;   7;eor
       4931;2025052515;    3;   I;   8;eor
       4931;2025052516;    3;   I;   8;eor
       4931;2025052517;    3;   I;   7;eor
       4931;2025052518;    3;   I;   8;eor
       4931;2025052519;    3;   I;   8;eor
       4931;2025052520;    3;   I;   8;eor
       4931;2025052521;    3;   I;   8;eor
       4931;2025052522;    3;   I;   8;eor
       4931;2025052523;    3;   I;   8;eor
       4931;2025052600;    3;   I;   8;eor
       4931;2025052601;    3;   I;   8;eor
       4931;2025052602;    3;   I;   7;eor
       4931;2025052603;    3;   I;   7;eor
       4931;2025052604;    3;   I;   8;eor
       4931;2025052605;    3;   I;   8;eor
       4931;2025052606;    3;   I;   8;eor
       4931;2025052607;    3;   I;   7;eor
       4931;2025052608;    3;   I;   5;eor
       4931;2025052609;    3;   I;   7;eor
       4931;2025052610;    3;   I;   7;eor
       4931;2025052611;    3;   I;   7;eor
       4931;2025052612;    3;   I;   3;eor
       4931;2025052613;    3;   I;   6;eor
       4931;2025052614;    3;   I;   7;eor
       4931;2025052615;    3;   I;   7;eor
       4931;2025052616;    3;   I;   7;eor
       4931;2025052617;    3;   I;   6;eor
       4931;2025052618;    3;   I;   8;eor
       4931;2025052619;    3;   I;   7;eor
       4931;2025052620;    3;   I;   8;eor
       4931;2025052621;    3;   I;   8;eor
       4931;2025052622;    3;   I;   8;eor
       4931;2025052623;    3;   I;   8;eor
       4931;2025052700;    3;   I;   8;eor
       4931;2025052701;    3;   I;   8;eor
       4931;2025052702;    3;   I;   8;eor
       4931;2025052703;    3;   I;   8;eor
       4931;2025052704;    3;   I;   8;eor
       4931;2025052705;    3;   I;   8;eor
       4931;2025052706;    3;   I;   8;eor
       4931;2025052707;    3;   I;   7;eor
       4931;2025052708;    3;   I;   7;eor
       4931;2025052709;    3;   I;   8;eor
       4931;2025052710;    3;   I;   8;eor
       4931;2025052711;    3;   I;   3;eor
       4931;2025052712;    3;   I;   8;eor
       4931;2025052713;    3;   I;   8;eor
       4931;2025052714;    3;   I;   8;eor
       4931;2025052715;    3;   I;   5;eor
       4931;2025052716;    3;   I;   5;eor
       4931;2025052717;    3;   I;   6;eor
       4931;2025052718;    3;   I;   8;eor
       4931;2025052719;    3;   I;   8;eor
       4931;2025052720;    3;   I;   8;eor
       4931;2025052721;    3;   I;   8;eor
       4931;2025052722;    3;   I;   8;eor
       4931;2025052723;    3;   I;   8;eor
       4931;2025052800;    3;   I;   8;eor
       4931;2025052801;    3;   I;   8;eor
       4931;2025052802;    3;   I;   8;eor
       4931;2025052803;    3;   I;   7;eor
       4931;2025052804;    3;   I;   7;eor
       4931;2025052805;    3;   I;   8;eor
       4931;2025052806;    3;   I;   8;eor
       4931;2025052807;    3;   I;   8;eor
       4931;2025052808;    3;   I;   7;eor
       4931;2025052809;    3;   I;   7;eor
       4931;2025052810;    3;   I;   7;eor
       4931;2025052811;    3;   I;   8;eor
       4931;2025052812;    3;   I;   8;eor
       4931;2025052813;    3;   I;   7;eor
       4931;2025052814;    3;   I;   8;eor
       4931;2025052815;    3;   I;   7;eor
       4931;2025052816;    3;   I;   5;eor
       4931;2025052817;    3;   I;   7;eor
       4931;2025052818;    3;   I;   8;eor
       4931;2025052819;    3;   I;   8;eor
       4931;2025052820;    3;   I;   8;eor
       4931;2025052821;    3;   I;   2;eor
       4931;2025052822;    3;   I;   7;eor
       4931;2025052823;    3;   I;   7;eor
       4931;2025052900;    3;   I;   8;eor
       4931;2025052901;    3;   I;   8;eor
       4931;2025052902;    3;   I;   8;eor
       4931;2025052903;    3;   I;   8;eor
       4931;2025052904;    3;   I;   7;eor
       4931;2025052905;    3;   I;   8;eor
       4931;2025052906;    3;   I;   8;eor
       4931;2025052907;    3;   I;   8;eor
       4931;2025052908;    3;   I;   7;eor
       4931;2025052909;    3;   I;   8;eor
       4931;2025052910;    3;   I;   8;eor
       4931;2025052911;    3;   I;   8;eor
       4931;2025052912;    3;   I;   8;eor
       4931;2025052913;    3;   I;   8;eor
       4931;2025052914;    3;   I;   8;eor
       4931;2025052915;    3;   I;   8;eor
       4931;2025052916;    3;   I;   8;eor
       4931;2025052917;    3;   I;   8;eor
       4931;2025052918;    3;   I;   8;eor
       4931;2025052919;    3;   I;   8;eor
       4931;2025052920;    3;   I;   8;eor
       4931;2025052921;    3;   I;   8;eor
       4931;2025052922;    3;   I;   8;eor
       4931;2025052923;    3;   I;   8;eor
       4931;2025053000;    3;   I;   8;eor
       4931;2025053001;    3;   I;   8;eor
       4931;2025053002;    3;   I;   8;eor
       4931;2025053003;    3;   I;   8;eor
       4931;2025053004;    3;   I;   8;eor
       4931;2025053005;    3;   I;   8;eor
       4931;2025053006;    3;   I;   6;eor
       4931;2025053007;    3;   I;   3;eor
       4931;2025053008;    3;   I;   6;eor
       4931;2025053009;    3;   I;   1;eor
       4931;2025053010;    3;   I;   0;eor
       4931;2025053011;    3;   I;   0;eor
       4931;2025053012;    3;   I;   0;eor
       4931;2025053013;    3;   I;   0;eor
       4931;2025053014;    3;   I;   0;eor
       4931;2025053015;    3;   I;   0;eor
       4931;2025053016;    3;   I;   0;eor
       4931;2025053017;    3;   I;   0;eor
       4931;2025053018;    3;   I;   0;eor
       4931;2025053019;    3;   I;   0;eor
       4931;2025053020;    3;   I;   0;eor
       4931;2025053021;    3;   I;   0;eor
       4931;2025053022;    3;   I;   0;eor
       4931;2025053023;    3;   I;   0;eor
       4931;2025053100;    3;   I;   0;eor
       4931;2025053101;    3;   I;   0;eor
       4931;2025053102;    3;   I;   0;eor
       4931;2025053103;    3;   I;   0;eor
       4931;2025053104;    3;   I;   0;eor
       4931;2025053105;    3;   I;   4;eor
       4931;2025053106;    3;   I;   8;eor
       4931;2025053107;    3;   I;   8;eor
       4931;2025053108;    3;   I;   0;eor
       4931;2025053109;    3;   I;   0;eor
       4931;2025053110;    3;   I;   1;eor
       4931;2025053111;    3;   I;   1;eor
       4931;2025053112;    3;   I;   0;eor
       4931;2025053113;    3;   I;   0;eor
       4931;2025053114;    3;   I;   0;eor
       4931;2025053115;    3;   I;   1;eor
       4931;2025053116;    3;   I;   6;eor
       4931;2025053117;    3;   I;   8;eor
       4931;2025053118;    3;   I;   8;eor
       4931;2025053119;    3;   I;   8;eor
       4931;2025053120;    3;   I;   8;eor
       4931;2025053121;    3;   I;   8;eor
       4931;2025053122;    3;   I;   8;eor
       4931;2025053123;    3;   I;   8;eor
       4931;2025060100;    3;   I;   8;eor
       4931;2025060101;    3;   I;   8;eor
       4931;2025060102;    3;   I;   7;eor
       4931;2025060103;    3;   I;   8;eor
       4931;2025060104;    3;   I;   8;eor
       4931;2025060105;    3;   I;   8;eor
       4931;2025060106;    3;   I;   8;eor
       4931;2025060107;    3;   I;   6;eor
       4931;2025060108;    3;   I;   7;eor
       4931;2025060109;    3;   I;   6;eor
       4931;2025060110;    3;   I;   3;eor
       4931;2025060111;    3;   I;   1;eor
       4931;2025060112;    3;   I;   6;eor
       4931;2025060113;    3;   I;   8;eor
       4931;2025060114;    3;   I;   7;eor
       4931;2025060115;    3;   I;   8;eor
       4931;2025060116;    3;   I;   3;eor
       4931;2025060117;    3;   I;   7;eor
       4931;2025060118;    3;   I;   7;eor
       4931;2025060119;    3;   I;   7;eor
       4931;2025060120;    3;   I;   8;eor
       4931;2025060121;    3;   I;   8;eor
       4931;2025060122;    3;   I;   7;eor
       4931;2025060123;    3;   I;   7;eor
       4931;2025060200;    3;   I;   7;eor
       4931;2025060201;    3;   I;   7;eor
       4931;2025060202;    3;   I;   8;eor
       4931;2025060203;    3;   I;   8;eor
       4931;2025060204;    3;   I;   7;eor
       4931;2025060205;    3;   I;   8;eor
       4931;2025060206;    3;   I;   8;eor
       4931;2025060207;    3;   I;   7;eor
       4931;2025060208;    3;   I;   7;eor
       4931;2025060209;    3;   I;   8;eor
       4931;2025060210;    3;   I;   8;eor
       4931;2025060211;    3;   I;   8;eor
       4931;2025060212;    3;   I;   8;eor
       4931;2025060213;    3;   I;   7;eor
       4931;2025060214;    3;   I;   7;eor
       4931;2025060215;    3;   I;   7;eor
       4931;2025060216;    3;   I;   7;eor
       4931;2025060217;    3;   I;   8;eor
       4931;2025060218;    3;   I;   8;eor
       4931;2025060219;    3;   I;   8;eor
       4931;2025060220;    3;   I;   8;eor
       4931;2025060221;    3;   I;   8;eor
       4931;2025060222;    3;   I;   8;eor
       4931;2025060223;    3;   I;   8;eor
       4931;2025060300;    3;   I;   8;eor
       4931;2025060301;    3;   I;   8;eor
       4931;2025060302;    3;   I;   8;eor
       4931;2025060303;    3;   I;   7;eor
       4931;2025060304;    3;   I;   8;eor
       4931;2025060305;    3;   I;   8;eor
       4931;2025060306;    3;   I;   7;eor
       4931;2025060307;    3;   I;   6;eor
       4931;2025060308;    3;   I;   7;eor
       4931;2025060309;    3;   I;   7;eor
       4931;2025060310;    3;   I;   8;eor
       4931;2025060311;    3;   I;   7;eor
       4931;2025060312;    3;   I;   7;eor
       4931;2025060313;    3;   I;   5;eor
       4931;2025060314;    3;   I;   7;eor
       4931;2025060315;    3;   I;   8;eor
       4931;2025060316;    3;   I;   7;eor
       4931;2025060317;    3;   I;   8;eor
       4931;2025060318;    3;   I;   8;eor
       4931;2025060319;    3;   I;   8;eor
       4931;2025060320;    3;   I;   6;eor
       4931;2025060321;    3;   I;   7;eor
       4931;2025060322;    3;   I;   6;eor
       4931;2025060323;    3;   I;   7;eor
       4931;2025060400;    3;   I;   6;eor
       4931;2025060401;    3;   I;   8;eor
       4931;2025060402;    3;   I;   8;eor
       4931;2025060403;    3;   I;   7;eor
       4931;2025060404;    3;   I;   8;eor
       4931;2025060405;    3;   I;   7;eor
       4931;2025060406;    3;   I;   8;eor
       4931;2025060407;    3;   I;   7;eor
       4931;2025060408;    3;   I;   7;eor
       4931;2025060409;    3;   I;   6;eor
       4931;2025060410;    3;   I;   8;eor
       4931;2025060411;    3;   I;   8;eor
       4931;2025060412;    3;   I;   7;eor
       4931;2025060413;    3;   I;   6;eor
       4931;2025060414;    3;   I;   4;eor
       4931;2025060415;    3;   I;   8;eor
       4931;2025060416;    3;   I;   8;eor
       4931;2025060417;    3;   I;   8;eor
       4931;2025060418;    3;   I;   7;eor
       4931;2025060419;    3;   I;   8;eor
       4931;2025060420;    3;   I;   8;eor
       4931;2025060421;    3;   I;   8;eor
       4931;2025060422;    3;   I;   7;eor
       4931;2025060423;    3;   I;   8;eor
       4931;2025060500;    3;   I;   8;eor
       4931;2025060501;    3;   I;   8;eor
       4931;2025060502;    3;   I;   7;eor
       4931;2025060503;    3;   I;   8;eor
       4931;2025060504;    3;   I;   8;eor
       4931;2025060505;    3;   I;   6;eor
       4931;2025060506;    3;   I;   8;eor
       4931;2025060507;    3;   I;   8;eor
       4931;2025060508;    3;   I;   7;eor
       4931;2025060509;    3;   I;   3;eor
       4931;2025060510;    3;   I;   7;eor
       4931;2025060511;    3;   I;   7;eor
       4931;2025060512;    3;   I;   7;eor
       4931;2025060513;    3;   I;   7;eor
       4931;2025060514;    3;   I;   8;eor
       4931;2025060515;    3;   I;   8;eor
       4931;2025060516;    3;   I;   8;eor
       4931;2025060517;    3;   I;   7;eor
       4931;2025060518;    3;   I;   8;eor
       4931;2025060519;    3;   I;   8;eor
       4931;2025060520;    3;   I;   8;eor
       4931;2025060521;    3;   I;   8;eor
       4931;2025060522;    3;   I;   8;eor
       4931;2025060523;    3;   I;   8;eor
       4931;2025060600;    3;   I;   8;eor
       4931;2025060601;    3;   I;   8;eor
       4931;2025060602;    3;   I;   7;eor
       4931;2025060603;    3;   I;   7;eor
       4931;2025060604;    3;   I;   7;eor
       4931;2025060605;    3;   I;   8;eor
       4931;2025060606;    3;   I;   7;eor
       4931;2025060607;    3;   I;   8;eor
       4931;2025060608;    3;   I;   8;eor
       4931;2025060609;    3;   I;   8;eor
       4931;2025060610;    3;   I;   8;eor
       4931;2025060611;    3;   I;   8;eor
       4931;2025060612;    3;   I;   8;eor
       4931;2025060613;    3;   I;   8;eor
       4931;2025060614;    3;   I;   8;eor
       4931;2025060615;    3;   I;   8;eor
       4931;2025060616;    3;   I;   8;eor
       4931;2025060617;    3;   I;   8;eor
       4931;2025060618;    3;   I;   7;eor
       4931;2025060619;    3;   I;   8;eor
       4931;2025060620;    3;   I;   8;eor
       4931;2025060621;    3;   I;   8;eor
       4931;2025060622;    3;   I;   8;eor
       4931;2025060623;    3;   I;   8;eor
       4931;2025060700;    3;   I;   8;eor
       4931;2025060701;    3;   I;   8;eor
       4931;2025060702;    3;   I;   8;eor
       4931;2025060703;    3;   I;   8;eor
       4931;2025060704;    3;   I;   8;eor
       4931;2025060705;    3;   I;   7;eor
       4931;2025060706;    3;   I;   8;eor
       4931;2025060707;    3;   I;   8;eor
       4931;2025060708;    3;   I;   8;eor
       4931;2025060709;    3;   I;   7;eor
       4931;2025060710;    3;   I;   8;eor
       4931;2025060711;    3;   I;   8;eor
       4931;2025060712;    3;   I;   7;eor
       4931;2025060713;    3;   I;   8;eor
       4931;2025060714;    3;   I;   8;eor
       4931;2025060715;    3;   I;   8;eor
       4931;2025060716;    3;   I;   1;eor
       4931;2025060717;    3;   I;   2;eor
       4931;2025060718;    3;   I;   1;eor
       4931;2025060719;    3;   I;   3;eor
       4931;2025060720;    3;   I;   8;eor
       4931;2025060721;    3;   I;   8;eor
       4931;2025060722;    3;   I;   8;eor
       4931;2025060723;    3;   I;   7;eor
       4931;2025060800;    3;   I;   8;eor
       4931;2025060801;    3;   I;   8;eor
       4931;2025060802;    3;   I;   7;eor
       4931;2025060803;    3;   I;   7;eor
       4931;2025060804;    3;   I;   3;eor
       4931;2025060805;    3;   I;   7;eor
       4931;2025060806;    3;   I;   4;eor
       4931;2025060807;    3;   I;   7;eor
       4931;2025060808;    3;   I;   8;eor
       4931;2025060809;    3;   I;   7;eor
       4931;2025060810;    3;   I;   6;eor
       4931;2025060811;    3;   I;   7;eor
       4931;2025060812;    3;   I;   8;eor
       4931;2025060813;    3;   I;   7;eor
       4931;2025060814;    3;   I;   1;eor
       4931;2025060815;    3;   I;   6;eor
       4931;2025060816;    3;   I;   7;eor
       4931;2025060817;    3;   I;   7;eor
       4931;2025060818;    3;   I;   4;eor
       4931;2025060819;    3;   I;   0;eor
       4931;2025060820;    3;   I;   0;eor
       4931;2025060821;    3;   I;   0;eor
       4931;2025060822;    3;   I;   0;eor
       4931;2025060823;    3;   I;   0;eor
       4931;2025060900;    3;   I;   0;eor
       4931;2025060901;    3;   I;   0;eor
       4931;2025060902;    3;   I;   0;eor
       4931;2025060903;    3;   I;   0;eor
       4931;2025060904;    3;   I;   7;eor
       4931;2025060905;    3;   I;   0;eor
       4931;2025060906;    3;   I;   0;eor
       4931;2025060907;    3;   I;   0;eor
       4931;2025060908;    3;   I;   0;eor
       4931;2025060909;    3;   I;   1;eor
       4931;2025060910;    3;   I;   1;eor
       4931;2025060911;    3;   I;   2;eor
       4931;2025060912;    3;   I;   4;eor
       4931;2025060913;    3;   I;   1;eor
       4931;2025060914;    3;   I;   0;eor
       4931;2025060915;    3;   I;   0;eor
       4931;2025060916;    3;   I;   0;eor
       4931;2025060917;    3;   I;   0;eor
       4931;2025060918;    3;   I;   3;eor
       4931;2025060919;    3;   I;   6;eor
       4931;2025060920;    3;   I;   1;eor
       4931;2025060921;    3;   I;   0;eor
       4931;2025060922;    3;   I;   0;eor
       4931;2025060923;    3;   I;   0;eor
       4931;2025061000;    3;   I;   4;eor
       4931;2025061001;    3;   I;   8;eor
       4931;2025061002;    3;   I;   4;eor
       4931;2025061003;    3;   I;   6;eor
       4931;2025061004;    3;   I;   1;eor
       4931;2025061005;    3;   I;   0;eor
       4931;2025061006;    3;   I;   0;eor
       4931;2025061007;    3;   I;   5;eor
       4931;2025061008;    3;   I;   5;eor
       4931;2025061009;    3;   I;   2;eor
       4931;2025061010;    3;   I;   0;eor
       4931;2025061011;    3;   I;   2;eor
       4931;2025061012;    3;   I;   8;eor
       4931;2025061013;    3;   I;   1;eor
       4931;2025061014;    3;   I;   0;eor
       4931;2025061015;    3;   I;   6;eor
       4931;2025061016;    3;   I;   7;eor
       4931;2025061017;    3;   I;   7;eor
       4931;2025061018;    3;   I;   2;eor
       4931;2025061019;    3;   I;   7;eor
       4931;2025061020;    3;   I;   8;eor
       4931;2025061021;    3;   I;   8;eor
       4931;2025061022;    3;   I;   7;eor
       4931;2025061023;    3;   I;   0;eor
       4931;2025061100;    3;   I;   0;eor
       4931;2025061101;    3;   I;   0;eor
       4931;2025061102;    3;   I;   1;eor
       4931;2025061103;    3;   I;   3;eor
       4931;2025061104;    3;   I;   1;eor
       4931;2025061105;    3;   I;   8;eor
       4931;2025061106;    3;   I;   8;eor
       4931;2025061107;    3;   I;   8;eor
       4931;2025061108;    3;   I;   3;eor
       4931;2025061109;    3;   I;   4;eor
       4931;2025061110;    3;   I;   1;eor
       4931;2025061111;    3;   I;   0;eor
       4931;2025061112;    3;   I;   0;eor
       4931;2025061113;    3;   I;   0;eor
       4931;2025061114;    3;   I;   0;eor
       4931;2025061115;    3;   I;   0;eor
       4931;2025061116;    3;   I;   0;eor
       4931;2025061117;    3;   I;   0;eor
       4931;2025061118;    3;   I;   0;eor
       4931;2025061119;    3;   I;   0;eor
       4931;2025061120;    3;   I;   0;eor
       4931;2025061121;    3;   I;   0;eor
       4931;2025061122;    3;   I;   1;eor
       4931;2025061123;    3;   I;   0;eor
       4931;2025061200;    3;   I;   0;eor
       4931;2025061201;    3;   I;   0;eor
       4931;2025061202;    3;   I;   0;eor
       4931;2025061203;    3;   I;   0;eor
       4931;2025061204;    3;   I;   0;eor
       4931;2025061205;    3;   I;   0;eor
       4931;2025061206;    3;   I;   0;eor
       4931;2025061207;    3;   I;   0;eor
       4931;2025061208;    3;   I;   0;eor
       4931;2025061209;    3;   I;   0;eor
       4931;2025061210;    3;   I;   0;eor
       4931;2025061211;    3;   I;   0;eor
       4931;2025061212;    3;   I;   0;eor
       4931;2025061213;    3;   I;   0;eor
       4931;2025061214;    3;   I;   0;eor
       4931;2025061215;    3;   I;   0;eor
       4931;2025061216;    3;   I;   0;eor
       4931;2025061217;    3;   I;   0;eor
       4931;2025061218;    3;   I;   2;eor
       4931;2025061219;    3;   I;   3;eor
       4931;2025061220;    3;   I;   6;eor
       4931;2025061221;    3;   I;   3;eor
       4931;2025061222;    3;   I;   1;eor
       4931;2025061223;    3;   I;   7;eor
       4931;2025061300;    3;   I;   1;eor
       4931;2025061301;    3;   I;   5;eor
       4931;2025061302;    3;   I;   2;eor
       4931;2025061303;    3;   I;   0;eor
       4931;2025061304;    3;   I;   0;eor
       4931;2025061305;    3;   I;   0;eor
